id,title,description,publishTime,kind_stats,duration_seconds,viewCount,likeCount,commentCount,like_to_view_ratio
UlUcwJc5nBs,"Surprising My 8,000,000th Subscriber With 8,000,000 ___",You won't believe what I gave him! New Merch - https://shopmrbeast.com/ His Channel ...,2018-09-19 20:05:01+00:00,youtube#video,1132,26058263,464777,19078.0,0.017836069886929914
w40Z8aT5fpQ,Why Do We Do Things That Are Bad For Us?????,"This is a video where I talk, and now your watching it. ▻ Subscribe? - http://bit.ly/1sBQXmi ▻ Follow? - http://bit.ly/1ljKsl1 Sponsor ...",2015-05-14 23:52:57+00:00,youtube#video,204,17555,688,90.0,0.0391911136428368
vETSAZgfDP4,I Flew Using Only Balloons AND Leaf Blowers,I ACTUALLY FLEW THIS TIME OMG SUBSCRIBE OR I TAKE YOUR DOG ...,2018-04-23 22:09:02+00:00,youtube#video,680,30133231,602242,46185.0,0.01998597495237069
pzlPJmNyepA,What is Crohn&#39;s Disease?????,"Ummm, Idk what I am supposed to write here xD Enjoy the video. ▻ Subscribe? - http://bit.ly/1sBQXmi ▻ Follow?",2015-04-04 20:31:25+00:00,youtube#video,424,243103,10321,940.0,0.04245525559125145
x4IXCimma-s,5 Youtubers I Think Will Be Famous...,I this video I talk about 5 channels that I think will get a ton of subs over the next year and more than likely make it big.,2014-05-31 21:06:55+00:00,youtube#video,264,115490,3398,634.0,0.029422460819118538
dBxOYE2j55U,Make This Video The Most Liked Video On Youtube,"WHAT IS UP LOGANG, MAKE SURE YOU LIKE THE VIDEO AND WATCH TO THE END TO SEE WHO WON THE EGG ...",2019-01-16 22:05:01+00:00,youtube#video,791,96523287,19049431,277088.0,0.1973558049261211
qZNxvnQv0h4,I Bought Every Billboard In My City For This,YOU WON'T BELIEVE WHAT I PUT ON EACH BILLBOARD LOL subscribe or i'll take your cat obviously i didn't buy every ...,2018-10-26 21:06:02+00:00,youtube#video,931,35854023,1270908,112106.0,0.035446733550653434
-0zoWMSEOGg,"I Gave My 6,000,000th Subscriber 6,000,000 ____",YOU WON'T BELIEVE WHAT WE GAVE HIM Best Shirts On The Internet - https://shopmrbeast.com/ 6000000th subscriber ...,2018-07-25 21:11:00+00:00,youtube#video,1113,15049764,353912,33235.0,0.02351611626600922
1UygJmcHUdQ,I Got Bored Of Studying So This Happened,I hate studying METH = DEATH.,2015-10-13 01:15:19+00:00,youtube#video,129,234742,8733,626.0,0.03720254577365789
BqS4iVHa-LU,How Much Money Does Penguinz0 Make????? 2016,In this video I talk about how much Penguinz0 makes off of youtube. He is almost at 1 Million subs and if you have not heard of ...,2014-05-16 23:53:55+00:00,youtube#video,175,51573,2143,318.0,0.04155275047020728
TZPlDuYrcDQ,Minecraft Mansion Timelapse,"Thanks for stopping by and watching what I hope to be a weekly series. I thought this build turned out well, and make sure you let ...",2014-02-22 23:51:15+00:00,youtube#video,302,512942,16737,2286.0,0.03262942009038059
uBC7805Smsg,"I Gave $500,000 To Random People",I hope this made a difference in a lot of people's lives. New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG ...,2018-05-11 22:40:59+00:00,youtube#video,903,12798771,396284,31579.0,0.030962660399189892
gYaxI_allkQ,Am I Ian From Smosh????,Is Mr.Beast actually Ian from Smosh? This is something that I actually get asked a lot. Twitter Please Follow!,2015-08-02 19:09:03+00:00,youtube#video,138,336265,5978,421.0,0.017777645606887424
p6bzNpgbX8Y,What Is Crohns Disease?????,"As some of you guys know, I have crohns. So I decided I would do a video talking about it. Twitter Please Follow!",2015-08-10 10:00:01+00:00,youtube#video,261,104858,3145,441.0,0.029992942836979536
G7Y9ban7b0U,How Much Money Does Tobuscus Make?????,I decided after reading all the comment's and messages that I would bring this back. So to kick it off I talk about Tobuscus and how ...,2014-05-14 23:06:58+00:00,youtube#video,142,24967,630,160.0,0.0252333079665158
lfD7kMZKuNg,Big Channel&#39;s Starting Over???,This video is about people who I have watched that started over with a new channel. Pico - https://www.youtube.com/user/pico210 ...,2015-08-05 10:00:02+00:00,youtube#video,199,20549,571,92.0,0.027787240255000244
cRPldarzw-M,1k Subs,Hey thanks for subscribing to me. I will upload daily soon. The first part of April is always busy for me because I am playing for two ...,2014-04-13 23:53:33+00:00,youtube#video,195,16308305,1226938,94529.0,0.07523393755512912
GxTVDClFXuc,MrBeast6000Subs,Insert funny joke Follow my twitter - https://twitter.com/MrBeastYT Guy Singing ...,2015-08-23 11:00:00+00:00,youtube#video,332,246087,16990,2429.0,0.06904062384441274
Kgu2ApayYvI,How Much Money Do I Make?????,"Thought I would mix it up and instead of talking about a different youtuber, I talk about my self :) = Enjoy the video? Click here!",2014-03-16 01:24:25+00:00,youtube#video,250,84770,2929,497.0,0.0345523180370414
RywkkwO78m8,Flat Earth PROVEN By Independent Research,WE PROVED THE EARTH IS NOT ROUND!!!!!!!!!!!! SUBSCRIBE IF YOU WERE LIED TO! New Merch - https://shopmrbeast.com/ ...,2018-09-22 20:05:01+00:00,youtube#video,712,24425400,711334,137631.0,0.029122716516413242
9zFfp3gzZ88,I Hate Youtubers That Ask For Likes,This is just a random rant on things I do not like on youtube. aka asking for likes and supply drop openings. Twitter Please Follow!,2015-08-20 19:13:03+00:00,youtube#video,256,104983,6832,653.0,0.06507720297571988
rqUvnLPvbrM,Reacting To The Reaction Of The Reaction To The Reaction Of The Reaction Of The Reaction To The Reac,To the reaction of the reaction to the reaction of the reaction to the reaction of the reaction to the reaction of the reaction to the ...,2017-02-22 00:00:04+00:00,youtube#video,2009,5799526,305454,26108.0,0.052668787069839844
AS5CxLCWq-Q,Watching Dance Till You&#39;re Dead For 10 Hours,I WATCHED THE WHOLE VIDEO Enter $500 Giveaway - bit.ly/2nVhJgm SUBSCRIBE FOR A COOKIE Buy Shirts Here ...,2017-03-21 22:40:12+00:00,youtube#video,36001,41577835,1973190,,0.04745773799910457
5PCxQSMOl3o,i&#39;m really sorry,i hope you guys can forgive me SUBSCRIBE FOR A FREE CAR ---------------------------------------------------------------- ▻ Follow all ...,2017-10-26 21:30:00+00:00,youtube#video,207,5020906,182676,10353.0,0.036383075086448544
Y74b7WlcEpk,More birds IN MINECRAFT!!,Basically what this mod does is adds more birds to minecraft. i forgot to mention that you can find nest which have eggs in them....,2013-01-12 23:35:45+00:00,youtube#video,126,508657,21805,2586.0,0.04286778713356938
yyJ7xEcENNI,How Much Does Pewdiepie Make?,Ever wonder how much money pewdiepie makes off of youtube? Well in this video I am going to talk about pewdiepie's earnings.,2015-06-28 22:41:05+00:00,youtube#video,233,74080,1458,152.0,0.019681425485961124
ZQZzR0DUujc,"New Optic Gaming Gear Coming To Advanced Warfare, My Thoughts",This video is just my thoughts on the new optic gaming gear that is coming to advanced warfare. Twitter Please Follow!,2015-08-01 16:47:55+00:00,youtube#video,151,13954,374,118.0,0.026802350580478716
9Ax56oRhcZc,Counting To 10000 In One Sitting,Counting To 10000 In One Sitting ------------------------------------------------------------------------------------------------------------- →→ FOLLOW ...,2016-02-01 00:27:55+00:00,youtube#video,12581,28634115,463400,48241.0,0.016183493011744907
ZJwX2jTXWwQ,Watching It&#39;s Everyday Bro For 10 Hours Straight,"10 hours of suffering WE WROTE, SHOT, and EDITED THIS IN 1 DAY. HOPE YOU ENJOY... SUBSCRIBE FOR A FREE CAR ...",2017-06-17 21:06:02+00:00,youtube#video,36011,26678886,784884,72610.0,0.029419669172093616
xWcldHxHFpo,"I Counted To 100,000!",I can't believe I did this.. Like or I eat your food ...,2017-01-09 00:00:39+00:00,youtube#video,85686,24636026,1162093,123360.0,0.047170473030025216
mGIpOtncmSM,"Saying Pewdiepie 100,000 Times",I SAID HIS NAME 100000 TIMES TO STOP TSERIES IN THEIR TRACKS New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I ...,2018-11-25 21:07:01+00:00,youtube#video,42520,21226054,1451683,173172.0,0.0683915625579771
ep7S1XnuQLU,"5,000 Hype",My Friend - https://www.youtube.com/watch?v=VJnczlbjyss Lets get him over 500 subs :),2015-08-11 10:00:00+00:00,youtube#video,184,68280,1890,457.0,0.027680140597539545
t8aM4HuVLrQ,This is a block? Since when lol.,"This is the first time i ever encountered the yellow block or so called ""sponge"" in minecraft. since when is this a block?",2013-01-21 22:30:09+00:00,youtube#video,52,360054,15298,3081.0,0.04248807123375938
vZrL_FFITgs,Subscriber Goals For 2016,"I thought this was really cool, make sure to leave a comment if you want to be in next year's video! ▻ Subscribe?",2015-02-28 17:12:07+00:00,youtube#video,248,24379,724,392.0,0.029697690635382912
9CVwXBYVqVk,"Counting To 200,000 (Road To A Mil)","I can't believe I did this *expand* Like I said at the beginning of the video, I didn't want to speed this up but I had no choice.",2017-02-18 00:00:03+00:00,youtube#video,84878,3357112,133927,19482.0,0.039893515616994606
2IGxSOfsBok,I Hate Pewdiepie!!!!!,I pretty much explain it in the video. I dont hate pewds I just want to see how many little 12 years olds will come and dislike this ...,2014-02-01 00:16:57+00:00,youtube#video,126,2660347,220560,15901.0,0.08290647798952543
bEIK5ni_Pzs,How Many People Get The Diamond Play Button?????,This is about the new diamond play button that youtube released at Vid-Con. You have to have over 10 million subscribers to ...,2015-07-25 10:00:03+00:00,youtube#video,236,1711032,16809,2775.0,0.00982389575414136
bIZ5_L1ru2w,Funny Noob Tubing Reaction Montage!,Just listen to these people rage about my noob tube its hilarious!!,2013-08-16 03:04:45+00:00,youtube#video,149,52419,1799,333.0,0.03431961693279154
v3tbnlc5cfo,Battle Pirates!,This is a really fun game that if you have never heard of before you should go check out! = Enjoy the video? Click here!,2013-09-21 22:18:59+00:00,youtube#video,215,35238,1612,425.0,0.04574606958397185
XKSJRulqDNA,Most Epic Thing In Minecraft!?!?!?!?!?!!?????,This is an INSANE noteblock song! I hope you enjoy and be sure to leave a like if you listen all the way through!,2013-03-10 22:19:14+00:00,youtube#video,273,188255,8126,1379.0,0.04316485617911875
anZbhN0Wh_4,How Much Does PewDiePie Make????? 2016,Yes I have made 2 videos like this in the past but this is the last one I will make. Pewdiepie is the number one youtuber and alot of ...,2014-05-24 19:33:12+00:00,youtube#video,207,155556,3085,284.0,0.019832086194039446
dPxAFqs2eYE,"Epic Ghost Multiplayer EasterEggs! (PrisonBreak, Sovereign, and Flooded)",These are three eastereggs I found in Ghost.... Feel free to go into a private match and shoot them and see what happens :),2013-11-17 18:26:11+00:00,youtube#video,100,37057,1560,213.0,0.042097309550152465
moMJjt5KECc,Money Problems,This is a little different of a video and I just want to know what you think!,2014-08-20 17:40:18+00:00,youtube#video,242,102688,2564,295.0,0.024968837644125896
HuLAAXZXIy0,This Kid Should Quit COD....,"The video says it all. ▻ Subscribe? - http://bit.ly/1sBQXmi ▻ Follow? - http://bit.ly/1ljKsl1 I read every comment, and love any type ...",2014-06-02 21:37:07+00:00,youtube#video,77,35121,784,139.0,0.022322826798781358
NiqkH7qVW0U,100k Subs With No Videos????,I have lost my faith in humanity The channel ...,2015-04-11 16:51:40+00:00,youtube#video,257,378886,7538,2844.0,0.019895166356107115
uUIlb2rpIuY,Epic Minecraft city! (w/ download link!),"This city is HUGE! I only show a little part of it in this video, if you want to see the whole thing just download it!",2013-04-11 01:00:01+00:00,youtube#video,154,142709,5172,741.0,0.03624158252107435
yeHjsYQ076A,Remember When COD Was Fun?,"Yup, another very pointless video ▻ Subscribe? - http://bit.ly/1sBQXmi ▻ Follow? - http://bit.ly/1ljKsl1 Sponsor ...",2015-04-26 21:26:36+00:00,youtube#video,216,16312,574,145.0,0.03518881804806277
X7doE4h6W64,Insane Gun Sync - 7 Hours To Make,Look at this - http://gyazo.com/8852509d2350db03af8ac1afa9172102 I probably should have done something easier for my first ...,2015-06-21 12:22:34+00:00,youtube#video,134,15740,637,105.0,0.04047013977128335
AIytwdufwW8,MY MESSAGE TO COD YOUTUBERS (Watch till end plz),The beginning of the video is a little off topic but I bring it all back in the finally minutes of the video. ▻ Subscribe?,2015-05-29 20:07:48+00:00,youtube#video,292,18502,508,117.0,0.027456491190141607
56OkH6ocYZU,L0114R - Biblical Creeper Post for Post @L0114R,His channel - https://www.youtube.com/user/thefunky31 My vid on his channel - https://www.youtube.com/watch?v=tGmtv6QM1rQ ...,2015-05-15 16:48:54+00:00,youtube#video,109,16627,430,134.0,0.025861550490166595
zi7tZ-2PhLk,How Much Money Do You Make As An Uber Driver??????,In this video I talk about being an uber driver and give my thoughts and analysis on the whole thing on the money you make per ...,2015-05-31 18:31:25+00:00,youtube#video,304,18773,370,59.0,0.01970915676769829
